Timestamp, COUNTER_MEMS, INTERPOLATED_MEMS, Q0, Q1, Q2, Q3, ACCX, ACCY, ACCZ, MAGX, MAGY, MAGZ
1614249256,4223, 10, 0, 0,712679, -0,295715, 0,487915, -0,408142, -3,883116, -3,999939, 3,999939, 44,113832, -124,266423, 7,028305
1614249256,4534, 11, 0, 0,712781, -0,295654, 0,487854, -0,408081, -3,880674, -3,999939, 3,999939, 44,263371, -123,369192, 5,383383
1614249256,4844, 12, 0, 0,712721, -0,295715, 0,487854, -0,408142, -3,879698, -3,999939, 3,999939, 43,665217, -122,771038, 5,831998
1614249256,5155, 13, 0, 0,712746, -0,295654, 0,487854, -0,408142, -3,87921, -3,999939, 3,999939, 44,263371, -122,920577, 6,878767
1614249256,5466, 14, 0, 0,712679, -0,295715, 0,487915, -0,408142, -3,877745, -3,999939, 3,999939, 44,412909, -122,471962, 5,233845
1614249256,5778, 15, 0, 0,712746, -0,295654, 0,487854, -0,408142, -3,88751, -3,999939, 3,999939, 43,814755, -124,116884, 5,68246
1614249256,6089, 16, 0, 0,712695, -0,295593, 0,487915, -0,408203, -3,866514, -3,999939, 3,999939, 43,515679, -122,920577, 5,68246
1614249256,64, 17, 0, 0,712704, -0,295471, 0,487976, -0,408203, -3,884092, -3,999939, 3,999939, 43,814755, -124,415961, 6,430152
1614249256,6712, 18, 0, 0,712704, -0,295471, 0,487976, -0,408203, -3,884092, -3,999939, 3,999939, 43,665217, -122,471962, 6,57969
1614249256,7025, 19, 0, 0,712627, -0,295471, 0,488037, -0,408264, -3,872862, -3,999939, 3,999939, 44,861524, -123,219654, 4,785229
1614249256,7338, 20, 0, 0,712548, -0,295593, 0,487976, -0,408386, -3,870909, -3,999939, 3,999939, 43,067063, -124,415961, 6,131075
1614249256,7651, 21, 0, 0,712548, -0,295593, 0,487976, -0,408386, -3,87042, -3,999939, 3,999939, 43,814755, -124,116884, 6,878767
1614249256,7964, 22, 0, 0,712532, -0,295532, 0,488037, -0,408386, -3,888975, -3,999939, 3,999939, 44,263371, -124,415961, 5,68246
1614249256,8275, 23, 0, 0,712453, -0,295654, 0,487976, -0,408508, -3,883604, -3,999939, 3,999939, 44,711986, -123,369192, 5,383383
1614249256,8586, 24, 0, 0,712468, -0,295532, 0,487976, -0,408569, -3,87335, -3,999939, 3,999939, 44,263371, -123,369192, 6,131075
1614249256,8897, 25, 0, 0,71251, -0,295532, 0,487915, -0,408569, -3,87628, -3,999939, 3,999939, 44,263371, -122,6215, 4,934768
1614249256,9209, 26, 0, 0,712517, -0,295532, 0,487854, -0,40863, -3,87335, -3,999939, 3,999939, 44,412909, -123,51873, 7,028305
1614249256,9521, 27, 0, 0,712485, -0,295593, 0,487915, -0,408569, -3,87921, -3,999939, 3,999939, 45,758755, -124,415961, 5,68246
1614249256,9837, 28, 0, 0,712466, -0,295654, 0,487854, -0,40863, -3,87042, -3,999939, 3,999939, 44,263371, -123,369192, 5,383383
1614249257,015, 29, 0, 0,712425, -0,295654, 0,487915, -0,40863, -3,87921, -3,999939, 3,999939, 43,665217, -123,219654, 6,280613
1614249257,0463, 30, 0, 0,712425, -0,295654, 0,487915, -0,40863, -3,868956, -3,999939, 3,999939, 44,412909, -123,51873, 5,233845
1614249257,0776, 31, 0, 0,712389, -0,295654, 0,487915, -0,408691, -3,882139, -3,999939, 3,999939, 44,711986, -122,920577, 7,476921
1614249257,1089, 0, 0, 0,712366, -0,295593, 0,488037, -0,40863, -3,880674, -3,999939, 3,999939, 43,515679, -123,668269, 6,878767
1614249257,1404, 1, 0, 0,712366, -0,295593, 0,488037, -0,40863, -3,885069, -3,999939, 3,999939, 43,814755, -123,668269, 5,383383
1614249257,172, 2, 0, 0,712366, -0,295593, 0,488037, -0,40863, -3,882628, -3,999939, 3,999939, 42,46891, -122,771038, 5,233845
1614249257,2035, 3, 0, 0,712477, -0,29541, 0,488037, -0,408569, -3,881163, -3,999939, 3,999939, 44,861524, -123,51873, 5,532921
1614249257,235, 4, 0, 0,712487, -0,295471, 0,488037, -0,408508, -3,869932, -3,999939, 3,999939, 44,113832, -123,817807, 5,831998
1614249257,2665, 5, 0, 0,712502, -0,295349, 0,488037, -0,408569, -3,874327, -3,999939, 3,999939, 44,113832, -124,266423, 5,233845
1614249257,2981, 6, 0, 0,712572, -0,295166, 0,488098, -0,408508, -3,871885, -3,999939, 3,999939, 43,515679, -122,920577, 7,177844
1614249257,3296, 7, 0, 0,712597, -0,295105, 0,488098, -0,408508, -3,879698, -3,999939, 3,999939, 44,711986, -124,415961, 4,635691
1614249257,3611, 8, 0, 0,712657, -0,295044, 0,488098, -0,408447, -3,888975, -3,999939, 3,999939, 45,011063, -122,920577, 6,430152
1614249257,3926, 9, 0, 0,712657, -0,295044, 0,488098, -0,408447, -3,882628, -3,999939, 3,999939, 43,067063, -124,116884, 6,430152
1614249257,4241, 10, 0, 0,712664, -0,295044, 0,488037, -0,408508, -3,876768, -3,999939, 3,999939, 42,917525, -124,266423, 4,486152
1614249257,4556, 11, 0, 0,712706, -0,295044, 0,487976, -0,408508, -3,886534, -3,999939, 3,999939, 44,263371, -124,116884, 4,635691
1614249257,4871, 12, 0, 0,712699, -0,295044, 0,488037, -0,408447, -3,877745, -3,999939, 3,999939, 43,515679, -122,920577, 6,878767
1614249257,5186, 13, 0, 0,712759, -0,294983, 0,488037, -0,408386, -3,873838, -3,999939, 3,999939, 44,113832, -122,471962, 5,532921
1614249257,5502, 14, 0, 0,712724, -0,294983, 0,488037, -0,408447, -3,877256, -3,999939, 3,999939, 43,665217, -123,817807, 6,57969
1614249257,5817, 15, 0, 0,712689, -0,294983, 0,488037, -0,408508, -3,876768, -3,999939, 3,999939, 44,861524, -123,51873, 6,57969
1614249257,6132, 16, 0, 0,712689, -0,294983, 0,488037, -0,408508, -3,87628, -3,999939, 3,999939, 43,36614, -124,266423, 4,037537
1614249257,6447, 17, 0, 0,712612, -0,294983, 0,488098, -0,408569, -3,878721, -3,999939, 3,999939, 42,917525, -123,51873, 6,57969
1614249257,6762, 18, 0, 0,712679, -0,294922, 0,488037, -0,408569, -3,880186, -3,999939, 3,999939, 44,711986, -124,715038, 5,68246
1614249257,7077, 19, 0, 0,712705, -0,294861, 0,488037, -0,408569, -3,872374, -3,999939, 3,999939, 43,665217, -123,51873, 3,73846
1614249257,7392, 20, 0, 0,71273, -0,2948, 0,488037, -0,408569, -3,87921, -3,999939, 3,999939, 45,011063, -124,116884, 5,383383
1614249257,7708, 21, 0, 0,71273, -0,2948, 0,488037, -0,408569, -3,871885, -3,999939, 3,999939, 44,412909, -123,51873, 5,831998
1614249257,8023, 22, 0, 0,71273, -0,2948, 0,488037, -0,408569, -3,876768, -3,999939, 3,999939, 44,412909, -124,565499, 5,532921
1614249257,8338, 23, 0, 0,712713, -0,294739, 0,488098, -0,408569, -3,876768, -3,999939, 3,999939, 43,814755, -122,6215, 4,934768
1614249257,8653, 24, 0, 0,712713, -0,294739, 0,488098, -0,408569, -3,87921, -3,999939, 3,999939, 42,917525, -123,817807, 6,57969
1614249257,8968, 25, 0, 0,712663, -0,294861, 0,488098, -0,408569, -3,867002, -3,999939, 3,999939, 45,011063, -123,369192, 6,430152
1614249257,9283, 26, 0, 0,712638, -0,294922, 0,488098, -0,408569, -3,875792, -3,999939, 3,999939, 44,263371, -124,415961, 5,383383
1614249257,9598, 27, 0, 0,712663, -0,294861, 0,488098, -0,408569, -3,888487, -3,999939, 3,999939, 45,160601, -122,471962, 6,280613
1614249257,9913, 28, 0, 0,712663, -0,294861, 0,488098, -0,408569, -3,878721, -3,999939, 3,999939, 44,412909, -124,266423, 5,532921
1614249258,0228, 29, 0, 0,712695, -0,2948, 0,488037, -0,40863, -3,87042, -3,999939, 3,999939, 43,515679, -122,322423, 7,177844
1614249258,0545, 30, 0, 0,71272, -0,294739, 0,488037, -0,40863, -3,872374, -3,999939, 3,999939, 43,665217, -123,219654, 6,280613
1614249258,086, 31, 0, 0,712705, -0,294861, 0,488037, -0,408569, -3,87921, -3,999939, 3,999939, 43,515679, -122,920577, 7,177844
1614249258,1175, 0, 0, 0,71273, -0,2948, 0,488037, -0,408569, -3,869932, -3,999939, 3,999939, 43,515679, -122,920577, 5,383383
1614249258,149, 1, 0, 0,71273, -0,2948, 0,488037, -0,408569, -3,889952, -3,999939, 3,999939, 43,36614, -123,219654, 5,233845
1614249258,1805, 2, 0, 0,71266, -0,2948, 0,488037, -0,408691, -3,879698, -3,999939, 3,999939, 44,861524, -124,266423, 6,280613
1614249258,212, 3, 0, 0,712695, -0,2948, 0,488037, -0,40863, -3,875792, -3,999939, 3,999939, 42,917525, -124,565499, 5,233845
1614249258,2435, 4, 0, 0,712704, -0,294678, 0,488098, -0,40863, -3,884581, -3,999939, 3,999939, 43,515679, -124,116884, 4,635691
1614249258,275, 5, 0, 0,712669, -0,294678, 0,488098, -0,408691, -3,881163, -3,999939, 3,999939, 44,113832, -124,565499, 6,57969
1614249258,3065, 6, 0, 0,712736, -0,294617, 0,488037, -0,408691, -3,87921, -3,999939, 3,999939, 42,319371, -122,322423, 6,131075
1614249258,3381, 7, 0, 0,71278, -0,294678, 0,488037, -0,408569, -3,875792, -3,999939, 3,999939, 43,665217, -124,565499, 5,831998
1614249258,3695, 8, 0, 0,712723, -0,2948, 0,488098, -0,408508, -3,879698, -3,999939, 3,999939, 44,412909, -124,565499, 5,831998
1614249258,401, 9, 0, 0,712758, -0,2948, 0,488098, -0,408447, -3,886046, -3,999939, 3,999939, 44,861524, -123,817807, 6,280613
1614249258,4325, 10, 0, 0,712783, -0,294739, 0,488098, -0,408447, -3,871885, -3,999939, 3,999939, 44,113832, -124,266423, 5,831998
1614249258,4641, 11, 0, 0,7128, -0,2948, 0,488037, -0,408447, -3,889952, -3,999939, 3,999939, 44,861524, -123,51873, 5,831998
1614249258,4956, 12, 0, 0,712781, -0,294861, 0,487976, -0,408508, -3,866026, -3,999939, 3,999939, 44,113832, -124,266423, 5,831998
1614249258,5271, 13, 0, 0,712748, -0,294739, 0,488098, -0,408508, -3,875303, -3,999939, 3,999939, 44,113832, -124,266423, 5,831998
1614249258,5586, 14, 0, 0,712818, -0,294739, 0,488098, -0,408386, -3,871885, -3,999939, 3,999939, 43,067063, -122,920577, 5,68246
1614249258,5901, 15, 0, 0,712811, -0,294739, 0,488159, -0,408325, -3,891905, -3,999939, 3,999939, 44,113832, -122,471962, 6,280613
1614249258,6216, 16, 0, 0,712811, -0,294739, 0,488159, -0,408325, -3,879698, -3,999939, 3,999939, 43,814755, -124,116884, 5,383383
1614249258,6531, 17, 0, 0,712846, -0,294739, 0,488159, -0,408264, -3,867979, -3,999939, 3,999939, 44,711986, -123,668269, 6,430152
1614249258,6846, 18, 0, 0,712853, -0,294739, 0,488098, -0,408325, -3,882139, -3,999939, 3,999939, 45,459678, -124,715038, 5,68246
1614249258,7161, 19, 0, 0,71281, -0,294861, 0,488037, -0,408386, -3,878721, -3,999939, 3,999939, 44,263371, -122,6215, 4,635691
1614249258,7474, 20, 0, 0,712893, -0,294861, 0,487915, -0,408386, -3,877745, -3,999939, 3,999939, 44,113832, -124,266423, 5,233845
1614249258,7791, 21, 0, 0,712893, -0,294861, 0,487915, -0,408386, -3,883116, -3,999939, 3,999939, 44,113832, -123,817807, 4,486152
1614249258,8105, 22, 0, 0,712893, -0,294861, 0,487915, -0,408386, -3,877745, -3,999939, 3,999939, 44,263371, -122,322423, 4,934768
1614249258,8421, 23, 0, 0,712977, -0,294861, 0,487793, -0,408386, -3,881651, -3,999939, 3,999939, 44,711986, -122,322423, 5,383383
1614249258,8736, 24, 0, 0,712977, -0,294861, 0,487793, -0,408386, -3,87042, -3,999939, 3,999939, 44,412909, -123,219654, 5,831998
1614249258,9051, 25, 0, 0,71291, -0,294922, 0,487854, -0,408386, -3,874815, -3,999939, 3,999939, 44,263371, -123,369192, 4,934768
